time, humidity, ambient_temp, m8_temp, m5_temp, dew point
2022-05-01_14-20-40, 45.400000, 25.100000, 24.750000, 24.500000, 12.470045
2022-05-01_14-20-44, 45.400000, 25.100000, 24.750000, 24.500000, 12.470045
2022-05-01_14-20-48, 45.400000, 25.100000, 24.690000, 24.500000, 12.470045
2022-05-01_14-20-52, 45.400000, 25.100000, 24.750000, 24.500000, 12.470045
2022-05-01_14-20-56, 45.500000, 25.100000, 24.750000, 24.500000, 12.503583
2022-05-01_14-21-00, 45.500000, 25.100000, 24.750000, 24.500000, 12.503583
2022-05-01_14-21-05, 45.500000, 25.100000, 24.750000, 24.500000, 12.503583
2022-05-01_14-21-09, 45.500000, 25.100000, 24.750000, 24.500000, 12.503583
2022-05-01_14-21-13, 45.500000, 25.100000, 24.750000, 24.560000, 12.503583
2022-05-01_14-21-17, 45.500000, 25.100000, 24.750000, 24.560000, 12.503583
2022-05-01_14-21-21, 45.500000, 25.100000, 24.750000, 24.500000, 12.503583
2022-05-01_14-21-25, 45.400000, 25.100000, 24.750000, 24.500000, 12.470045
2022-05-01_14-21-29, 45.500000, 25.100000, 24.750000, 24.500000, 12.503583
2022-05-01_14-21-33, 45.400000, 25.100000, 24.750000, 24.500000, 12.470045
2022-05-01_14-21-37, 45.400000, 25.100000, 24.750000, 24.560000, 12.470045
2022-05-01_14-21-42, 45.500000, 25.100000, 24.750000, 24.500000, 12.503583
2022-05-01_14-21-46, 45.500000, 25.100000, 24.750000, 24.560000, 12.503583
2022-05-01_14-21-50, 45.500000, 25.100000, 24.750000, 24.560000, 12.503583
2022-05-01_14-21-54, 45.500000, 25.100000, 24.750000, 24.560000, 12.503583
2022-05-01_14-21-58, 45.500000, 25.100000, 24.750000, 24.560000, 12.503583
2022-05-01_14-22-02, 45.500000, 25.100000, 24.750000, 24.560000, 12.503583
2022-05-01_14-22-06, 45.600000, 25.200000, 24.750000, 24.560000, 12.627903
2022-05-01_14-22-10, 45.500000, 25.100000, 24.750000, 24.560000, 12.503583
2022-05-01_14-22-14, 45.500000, 25.100000, 24.750000, 24.620000, 12.503583
2022-05-01_14-22-18, 45.500000, 25.100000, 24.750000, 24.560000, 12.503583
2022-05-01_14-22-23, 45.600000, 25.200000, 24.750000, 24.620000, 12.627903
2022-05-01_14-22-27, 45.500000, 25.100000, 24.750000, 24.560000, 12.503583
2022-05-01_14-22-31, 45.500000, 25.100000, 24.750000, 24.560000, 12.503583
2022-05-01_14-22-35, 45.500000, 25.100000, 24.750000, 24.620000, 12.503583
2022-05-01_14-22-39, 45.500000, 25.100000, 24.750000, 24.620000, 12.503583
2022-05-01_14-22-43, 45.500000, 25.100000, 24.750000, 24.560000, 12.503583
2022-05-01_14-22-47, 45.500000, 25.100000, 24.750000, 24.560000, 12.503583
2022-05-01_14-22-51, 45.500000, 25.100000, 24.750000, 24.620000, 12.503583
2022-05-01_14-22-55, 45.500000, 25.100000, 24.750000, 24.620000, 12.503583
2022-05-01_14-23-00, 45.500000, 25.100000, 24.750000, 24.620000, 12.503583
2022-05-01_14-23-04, 45.500000, 25.100000, 24.810000, 24.620000, 12.503583
2022-05-01_14-23-08, 45.500000, 25.100000, 24.750000, 24.620000, 12.503583
2022-05-01_14-23-12, 45.500000, 25.100000, 24.750000, 24.620000, 12.503583
2022-05-01_14-23-16, 45.500000, 25.100000, 24.810000, 24.620000, 12.503583
2022-05-01_14-23-20, 45.500000, 25.100000, 24.750000, 24.620000, 12.503583
2022-05-01_14-23-24, 45.500000, 25.100000, 24.750000, 24.620000, 12.503583
2022-05-01_14-23-28, 45.500000, 25.100000, 24.750000, 24.620000, 12.503583
2022-05-01_14-23-32, 45.500000, 25.100000, 24.750000, 24.620000, 12.503583
2022-05-01_14-23-37, 45.500000, 25.100000, 24.750000, 24.620000, 12.503583
2022-05-01_14-23-41, 45.500000, 25.100000, 24.810000, 24.620000, 12.503583
2022-05-01_14-23-45, 45.500000, 25.100000, 24.810000, 24.620000, 12.503583
2022-05-01_14-23-49, 45.500000, 25.100000, 24.810000, 24.620000, 12.503583
2022-05-01_14-23-53, 45.500000, 25.100000, 24.810000, 24.620000, 12.503583
2022-05-01_14-23-57, 45.500000, 25.100000, 24.750000, 24.620000, 12.503583
2022-05-01_14-24-01, 45.500000, 25.100000, 24.810000, 24.620000, 12.503583
2022-05-01_14-24-05, 45.500000, 25.100000, 24.810000, 24.620000, 12.503583
2022-05-01_14-24-09, 45.500000, 25.100000, 24.810000, 24.620000, 12.503583
2022-05-01_14-24-13, 45.500000, 25.100000, 24.810000, 24.620000, 12.503583
2022-05-01_14-24-18, 45.500000, 25.100000, 24.810000, 24.620000, 12.503583
2022-05-01_14-24-22, 45.500000, 25.100000, 24.810000, 24.620000, 12.503583
2022-05-01_14-24-26, 45.500000, 25.100000, 24.810000, 24.620000, 12.503583
2022-05-01_14-24-30, 45.500000, 25.100000, 24.810000, 24.620000, 12.503583
2022-05-01_14-24-34, 45.500000, 25.100000, 24.810000, 24.690000, 12.503583
2022-05-01_14-24-38, 45.500000, 25.100000, 24.810000, 24.620000, 12.503583
2022-05-01_14-24-42, 45.500000, 25.100000, 24.810000, 24.690000, 12.503583
2022-05-01_14-24-46, 45.500000, 25.100000, 24.810000, 24.620000, 12.503583
2022-05-01_14-24-50, 45.500000, 25.100000, 24.810000, 24.620000, 12.503583
2022-05-01_14-24-55, 45.500000, 25.100000, 24.810000, 24.690000, 12.503583
2022-05-01_14-24-59, 45.500000, 25.100000, 24.810000, 24.690000, 12.503583
2022-05-01_14-25-03, 45.500000, 25.100000, 24.810000, 24.690000, 12.503583
2022-05-01_14-25-07, 45.500000, 25.100000, 24.810000, 24.690000, 12.503583
2022-05-01_14-25-11, 45.500000, 25.100000, 24.810000, 24.690000, 12.503583
2022-05-01_14-25-15, 45.500000, 25.100000, 24.810000, 24.690000, 12.503583
2022-05-01_14-25-19, 45.500000, 25.100000, 24.810000, 24.690000, 12.503583
2022-05-01_14-25-23, 45.500000, 25.100000, 24.810000, 24.690000, 12.503583
2022-05-01_14-25-27, 45.500000, 25.100000, 24.870000, 24.690000, 12.503583
2022-05-01_14-25-32, 45.500000, 25.100000, 24.870000, 24.690000, 12.503583
2022-05-01_14-25-36, 45.500000, 25.100000, 24.870000, 24.690000, 12.503583
2022-05-01_14-25-40, 45.500000, 25.100000, 24.870000, 24.690000, 12.503583
2022-05-01_14-25-44, 45.500000, 25.100000, 24.870000, 24.690000, 12.503583
2022-05-01_14-25-48, 45.500000, 25.100000, 24.870000, 24.690000, 12.503583
2022-05-01_14-25-52, 45.500000, 25.100000, 24.870000, 24.690000, 12.503583
2022-05-01_14-25-56, 45.500000, 25.100000, 24.870000, 24.690000, 12.503583
2022-05-01_14-26-00, 45.500000, 25.100000, 24.870000, 24.690000, 12.503583
2022-05-01_14-26-04, 45.500000, 25.100000, 24.870000, 24.690000, 12.503583
2022-05-01_14-26-08, 45.500000, 25.100000, 24.870000, 24.750000, 12.503583
2022-05-01_14-26-13, 45.500000, 25.100000, 24.870000, 24.690000, 12.503583
2022-05-01_14-26-17, 45.500000, 25.100000, 24.870000, 24.690000, 12.503583
2022-05-01_14-26-21, 45.500000, 25.100000, 24.870000, 24.690000, 12.503583
2022-05-01_14-26-25, 45.600000, 25.100000, 24.870000, 24.690000, 12.537056
2022-05-01_14-26-29, 45.600000, 25.100000, 24.870000, 24.690000, 12.537056
2022-05-01_14-26-33, 45.600000, 25.100000, 24.870000, 24.690000, 12.537056
2022-05-01_14-26-37, 45.600000, 25.100000, 24.870000, 24.690000, 12.537056
2022-05-01_14-26-41, 45.600000, 25.100000, 24.870000, 24.690000, 12.537056
2022-05-01_14-26-45, 45.600000, 25.100000, 24.870000, 24.690000, 12.537056
2022-05-01_14-26-50, 45.600000, 25.100000, 24.870000, 24.690000, 12.537056
2022-05-01_14-26-54, 45.700000, 25.100000, 24.870000, 24.750000, 12.570464
2022-05-01_14-26-58, 45.600000, 25.100000, 24.870000, 24.690000, 12.537056
2022-05-01_14-27-02, 45.600000, 25.100000, 24.870000, 24.690000, 12.537056
2022-05-01_14-27-06, 45.600000, 25.100000, 24.870000, 24.750000, 12.537056
2022-05-01_14-27-10, 45.600000, 25.100000, 24.870000, 24.690000, 12.537056
2022-05-01_14-27-14, 45.700000, 25.100000, 24.870000, 24.690000, 12.570464
2022-05-01_14-27-18, 45.600000, 25.100000, 24.870000, 24.690000, 12.537056
2022-05-01_14-27-22, 45.600000, 25.100000, 24.870000, 24.750000, 12.537056
2022-05-01_14-27-27, 45.700000, 25.100000, 24.870000, 24.750000, 12.570464
2022-05-01_14-27-31, 45.700000, 25.100000, 24.870000, 24.690000, 12.570464
2022-05-01_14-27-35, 45.700000, 25.100000, 24.870000, 24.690000, 12.570464
2022-05-01_14-27-39, 45.700000, 25.100000, 24.870000, 24.750000, 12.570464
2022-05-01_14-27-43, 45.700000, 25.100000, 24.870000, 24.750000, 12.570464
2022-05-01_14-27-47, 45.700000, 25.100000, 24.870000, 24.750000, 12.570464
2022-05-01_14-27-51, 45.600000, 25.100000, 24.870000, 24.750000, 12.537056
2022-05-01_14-27-55, 45.600000, 25.100000, 24.870000, 24.690000, 12.537056
2022-05-01_14-27-59, 45.600000, 25.100000, 24.870000, 24.750000, 12.537056
2022-05-01_14-28-03, 45.600000, 25.100000, 24.870000, 24.750000, 12.537056
2022-05-01_14-28-08, 45.600000, 25.100000, 24.870000, 24.750000, 12.537056
2022-05-01_14-28-12, 45.600000, 25.100000, 24.870000, 24.750000, 12.537056
2022-05-01_14-28-16, 45.600000, 25.100000, 24.870000, 24.750000, 12.537056
2022-05-01_14-28-20, 45.600000, 25.100000, 24.870000, 24.750000, 12.537056
2022-05-01_14-28-24, 45.600000, 25.100000, 24.870000, 24.750000, 12.537056
2022-05-01_14-28-28, 45.600000, 25.100000, 24.870000, 24.750000, 12.537056
2022-05-01_14-28-32, 45.500000, 25.100000, 24.870000, 24.750000, 12.503583
2022-05-01_14-28-36, 45.500000, 25.100000, 24.870000, 24.750000, 12.503583
2022-05-01_14-28-40, 45.500000, 25.100000, 24.870000, 24.750000, 12.503583
2022-05-01_14-28-45, 45.500000, 25.100000, 24.940000, 24.750000, 12.503583
2022-05-01_14-28-49, 45.500000, 25.100000, 24.870000, 24.750000, 12.503583
2022-05-01_14-28-53, 45.500000, 25.100000, 24.940000, 24.750000, 12.503583
2022-05-01_14-28-57, 45.500000, 25.100000, 24.940000, 24.750000, 12.503583
2022-05-01_14-29-01, 45.500000, 25.100000, 24.870000, 24.750000, 12.503583
2022-05-01_14-29-05, 45.600000, 25.200000, 24.870000, 24.750000, 12.627903
2022-05-01_14-29-09, 45.500000, 25.100000, 24.870000, 24.750000, 12.503583
2022-05-01_14-29-13, 45.500000, 25.100000, 24.870000, 24.750000, 12.503583
2022-05-01_14-29-17, 45.500000, 25.100000, 24.870000, 24.750000, 12.503583
2022-05-01_14-29-22, 45.500000, 25.100000, 24.940000, 24.750000, 12.503583
2022-05-01_14-29-26, 45.500000, 25.100000, 24.940000, 24.750000, 12.503583
2022-05-01_14-29-30, 45.500000, 25.100000, 24.940000, 24.750000, 12.503583
2022-05-01_14-29-34, 45.500000, 25.100000, 24.940000, 24.750000, 12.503583
2022-05-01_14-29-38, 45.500000, 25.100000, 24.940000, 24.750000, 12.503583
2022-05-01_14-29-42, 45.600000, 25.100000, 24.940000, 24.750000, 12.537056
2022-05-01_14-29-46, 45.600000, 25.100000, 24.940000, 24.750000, 12.537056
2022-05-01_14-29-50, 45.500000, 25.100000, 24.940000, 24.810000, 12.503583
2022-05-01_14-29-54, 45.500000, 25.100000, 24.870000, 24.810000, 12.503583
2022-05-01_14-29-58, 45.500000, 25.100000, 24.940000, 24.750000, 12.503583
2022-05-01_14-30-03, 45.500000, 25.100000, 24.940000, 24.810000, 12.503583
2022-05-01_14-30-07, 45.500000, 25.100000, 24.940000, 24.750000, 12.503583
2022-05-01_14-30-11, 45.500000, 25.100000, 24.940000, 24.810000, 12.503583
2022-05-01_14-30-15, 45.500000, 25.100000, 24.940000, 24.750000, 12.503583
2022-05-01_14-30-19, 45.500000, 25.100000, 24.940000, 24.810000, 12.503583
2022-05-01_14-30-23, 45.500000, 25.100000, 24.940000, 24.750000, 12.503583
2022-05-01_14-30-27, 45.500000, 25.100000, 24.940000, 24.810000, 12.503583
2022-05-01_14-30-31, 45.500000, 25.100000, 24.940000, 24.750000, 12.503583
2022-05-01_14-30-35, 45.500000, 25.100000, 24.940000, 24.810000, 12.503583
2022-05-01_14-30-40, 45.500000, 25.100000, 24.940000, 24.810000, 12.503583
2022-05-01_14-30-44, 45.500000, 25.100000, 24.940000, 24.810000, 12.503583
2022-05-01_14-30-48, 45.500000, 25.100000, 24.940000, 24.810000, 12.503583
2022-05-01_14-30-52, 45.500000, 25.100000, 24.940000, 24.810000, 12.503583
2022-05-01_14-30-56, 45.500000, 25.100000, 24.940000, 24.810000, 12.503583
2022-05-01_14-31-00, 45.500000, 25.100000, 24.940000, 24.810000, 12.503583
2022-05-01_14-31-04, 45.600000, 25.100000, 24.940000, 24.810000, 12.537056
2022-05-01_14-31-08, 45.500000, 25.100000, 24.940000, 24.810000, 12.503583
2022-05-01_14-31-12, 45.500000, 25.100000, 24.940000, 24.810000, 12.503583
2022-05-01_14-31-17, 45.600000, 25.100000, 24.940000, 24.810000, 12.537056
2022-05-01_14-31-21, 45.500000, 25.100000, 24.940000, 24.810000, 12.503583
2022-05-01_14-31-25, 45.600000, 25.100000, 24.940000, 24.810000, 12.537056
2022-05-01_14-31-29, 45.600000, 25.100000, 24.940000, 24.810000, 12.537056
2022-05-01_14-31-33, 45.500000, 25.100000, 24.940000, 24.750000, 12.503583
2022-05-01_14-31-37, 45.500000, 25.100000, 24.940000, 24.810000, 12.503583
2022-05-01_14-31-41, 45.500000, 25.100000, 24.940000, 24.810000, 12.503583
2022-05-01_14-31-45, 45.500000, 25.100000, 24.940000, 24.810000, 12.503583
2022-05-01_14-31-49, 45.500000, 25.100000, 24.940000, 24.810000, 12.503583
2022-05-01_14-31-53, 45.500000, 25.100000, 24.940000, 24.810000, 12.503583
2022-05-01_14-31-58, 45.500000, 25.100000, 24.940000, 24.810000, 12.503583
2022-05-01_14-32-02, 45.500000, 25.100000, 24.940000, 24.810000, 12.503583
2022-05-01_14-32-06, 45.500000, 25.100000, 24.940000, 24.810000, 12.503583
2022-05-01_14-32-10, 45.500000, 25.100000, 24.940000, 24.810000, 12.503583
2022-05-01_14-32-14, 45.500000, 25.100000, 24.940000, 24.810000, 12.503583
2022-05-01_14-32-18, 45.600000, 25.100000, 24.940000, 24.810000, 12.537056
2022-05-01_14-32-22, 45.600000, 25.100000, 24.940000, 24.810000, 12.537056
2022-05-01_14-32-26, 45.600000, 25.100000, 24.940000, 24.810000, 12.537056
2022-05-01_14-32-30, 45.600000, 25.100000, 24.940000, 24.810000, 12.537056
2022-05-01_14-32-35, 45.600000, 25.100000, 24.940000, 24.810000, 12.537056
2022-05-01_14-32-39, 45.600000, 25.100000, 25.000000, 24.810000, 12.537056
2022-05-01_14-32-43, 45.600000, 25.100000, 24.940000, 24.810000, 12.537056
2022-05-01_14-32-47, 45.600000, 25.100000, 24.940000, 24.810000, 12.537056
2022-05-01_14-32-51, 45.600000, 25.100000, 24.940000, 24.810000, 12.537056
2022-05-01_14-32-55, 45.600000, 25.100000, 25.000000, 24.810000, 12.537056
2022-05-01_14-32-59, 45.600000, 25.100000, 25.000000, 24.870000, 12.537056
2022-05-01_14-33-03, 45.600000, 25.100000, 24.940000, 24.810000, 12.537056
2022-05-01_14-33-07, 45.600000, 25.100000, 24.940000, 24.810000, 12.537056
2022-05-01_14-33-12, 45.600000, 25.100000, 24.940000, 24.810000, 12.537056
2022-05-01_14-33-16, 45.600000, 25.100000, 24.940000, 24.810000, 12.537056
2022-05-01_14-33-20, 45.600000, 25.100000, 24.940000, 24.810000, 12.537056
2022-05-01_14-33-24, 45.600000, 25.100000, 24.940000, 24.810000, 12.537056
2022-05-01_14-33-28, 45.600000, 25.100000, 24.940000, 24.870000, 12.537056
2022-05-01_14-33-32, 45.700000, 25.100000, 24.940000, 24.870000, 12.570464
2022-05-01_14-33-36, 45.700000, 25.100000, 25.000000, 24.870000, 12.570464
2022-05-01_14-33-40, 45.700000, 25.100000, 25.000000, 24.810000, 12.570464
2022-05-01_14-33-44, 45.700000, 25.100000, 24.940000, 24.870000, 12.570464
2022-05-01_14-33-48, 45.700000, 25.100000, 25.000000, 24.810000, 12.570464
2022-05-01_14-33-53, 45.700000, 25.100000, 24.940000, 24.870000, 12.570464
2022-05-01_14-33-57, 45.700000, 25.100000, 24.940000, 24.810000, 12.570464
2022-05-01_14-34-01, 45.700000, 25.100000, 25.000000, 24.810000, 12.570464
2022-05-01_14-34-05, 45.700000, 25.100000, 24.940000, 24.810000, 12.570464
2022-05-01_14-34-09, 45.700000, 25.100000, 25.000000, 24.870000, 12.570464
2022-05-01_14-34-13, 45.700000, 25.100000, 25.000000, 24.870000, 12.570464
2022-05-01_14-34-17, 45.700000, 25.100000, 25.000000, 24.870000, 12.570464
2022-05-01_14-34-21, 45.700000, 25.100000, 25.000000, 24.870000, 12.570464
2022-05-01_14-34-25, 45.700000, 25.100000, 25.000000, 24.870000, 12.570464
2022-05-01_14-34-30, 45.700000, 25.100000, 25.000000, 24.810000, 12.570464
2022-05-01_14-34-34, 45.700000, 25.100000, 25.000000, 24.810000, 12.570464
2022-05-01_14-34-38, 45.600000, 25.100000, 25.000000, 24.870000, 12.537056
2022-05-01_14-34-42, 45.700000, 25.100000, 25.000000, 24.870000, 12.570464
2022-05-01_14-34-46, 45.700000, 25.100000, 25.000000, 24.870000, 12.570464
2022-05-01_14-34-50, 45.700000, 25.100000, 25.000000, 24.870000, 12.570464
2022-05-01_14-34-54, 45.600000, 25.100000, 25.000000, 24.870000, 12.537056
2022-05-01_14-34-58, 45.600000, 25.100000, 25.000000, 24.870000, 12.537056
2022-05-01_14-35-02, 45.700000, 25.100000, 25.000000, 24.870000, 12.570464
2022-05-01_14-35-07, 45.700000, 25.100000, 25.000000, 24.870000, 12.570464
2022-05-01_14-35-11, 45.700000, 25.100000, 25.000000, 24.870000, 12.570464
2022-05-01_14-35-15, 45.700000, 25.100000, 25.000000, 24.870000, 12.570464
2022-05-01_14-35-19, 45.700000, 25.100000, 25.000000, 24.870000, 12.570464
2022-05-01_14-35-23, 45.700000, 25.100000, 25.000000, 24.870000, 12.570464
2022-05-01_14-35-27, 45.700000, 25.100000, 25.000000, 24.870000, 12.570464
2022-05-01_14-35-31, 45.700000, 25.100000, 25.000000, 24.870000, 12.570464
2022-05-01_14-35-35, 45.700000, 25.100000, 25.000000, 24.870000, 12.570464
2022-05-01_14-35-39, 45.600000, 25.100000, 25.000000, 24.870000, 12.537056
2022-05-01_14-35-43, 45.600000, 25.100000, 25.000000, 24.870000, 12.537056
2022-05-01_14-35-48, 45.700000, 25.100000, 25.000000, 24.870000, 12.570464
2022-05-01_14-35-52, 45.700000, 25.100000, 25.000000, 24.870000, 12.570464
2022-05-01_14-35-56, 45.700000, 25.100000, 25.000000, 24.870000, 12.570464
2022-05-01_14-36-00, 45.700000, 25.100000, 25.000000, 24.870000, 12.570464
2022-05-01_14-36-04, 45.700000, 25.100000, 25.000000, 24.870000, 12.570464
2022-05-01_14-36-08, 45.800000, 25.100000, 25.000000, 24.870000, 12.603808
2022-05-01_14-36-12, 45.800000, 25.100000, 25.000000, 24.870000, 12.603808
